,mig_ext_sex,mig_ext_age,mig_ext_motivo,mig_ext_motivo/1,mig_ext_motivo/2,mig_ext_motivo/3,mig_ext_motivo/4,mig_ext_motivo/5,mig_ext_motivo/6,mig_ext_motivo/7,mig_ext_motivo/8,mig_ext_motivo/9,mig_ext_motivo/10,mig_ext_motivo/11,mig_ext_motivo/12,mig_ext_motivo/13,mig_ext_motivo/14,mig_ext_motivo/15,mig_ext_motivo/16,mig_ext_motivo/99,mig_ext_acompany,mig_ext_acompany/1,mig_ext_acompany/2,mig_ext_acompany/3,mig_ext_acompany/4,mig_ext_acompany/5,mig_ext_acompany/6,mig_ext_acompany/7,mig_ext_acompany/8,mig_ext_acompany/9,mig_ext_acompany/99,mig_ext_medio,mig_ext_medio/1,mig_ext_medio/2,mig_ext_medio/3,mig_ext_medio/4,mig_ext_medio/5,mig_ext_medio/6,mig_ext_medio/7,mig_ext_medio/8,mig_ext_medio/9,mig_ext_medio/10,mig_ext_medio/11,mig_ext_medio/12,mig_ext_medio/99,mig_ext_cost_awareness,mig_ext_cost_currency,mig_ext_cost_total,mig_ext_attempts,mig_ext_cost_dist_awareness,mig_ext_cost_transportation,mig_ext_cost_subsistence,mig_ext_cost_intermediaries,mig_ext_cost_other,sum_gasto_viaje,note_mig_calculo,mig_ext_finance,mig_ext_finance/1,mig_ext_finance/2,mig_ext_finance/3,mig_ext_finance/4,mig_ext_finance/5,mig_ext_finance/6,mig_ext_finance/7,mig_ext_finance/8,mig_ext_finance/9,mig_ext_finance/10,mig_ext_finance/11,mig_ext_finance/99,mig_ext_violence,mig_ext_violence/1,mig_ext_violence/2,mig_ext_violence/3,mig_ext_violence/4,mig_ext_violence/5,mig_ext_violence/6,mig_ext_violence/7,mig_ext_violence/8,mig_ext_violence/9,mig_ext_violence/10,mig_ext_violence/11,mig_ext_violence/99,mig_ext_violence_who,mig_ext_violence_who/1,mig_ext_violence_who/2,mig_ext_violence_who/3,mig_ext_violence_who/4,mig_ext_violence_who/5,mig_ext_violence_who/6,mig_ext_violence_who/7,mig_ext_violence_who/99,mig_ext_country,mig_ext_country_other,mig_ext_llego,mig_ext_return,_index,_parent_table_name,rsp_id,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission__tags,country,mig_ext_finance_group/1,mig_ext_finance_group/2,mig_ext_finance_group/3,mig_ext_medio_group/1,mig_ext_medio_group/2,mig_ext_medio_group/3,cost_per_attempt,migrated_yn
683,2,49,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,709,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1829,174631170,764d689d-5db1-4af2-941f-d1add7b3a8a0,2021-04-28T21:58:15,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,0,1,,1
684,2,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,12000.0,3.0,0.0,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,1.0,710,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1830,174636507,7d47c5a6-618e-4eb3-a569-46d981db49f7,2021-04-28T22:45:46,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,4000.0,1
685,2,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,10000.0,1.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,2,1.0,711,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1838,174636974,b8f5ebd7-93ac-4294-87fc-3f5ad7341795,2021-04-28T22:50:46,,[],submitted_via_web,,[],SLV,1,0,0,0,1,0,10000.0,1
686,1,49,1 11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,99,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,6 7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,,6,6.0,712,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1839,174637067,2f6f2208-e805-48b1-860b-6d7d7445f72b,2021-04-28T22:51:05,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,,1
687,2,19,1 11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,6,1.0,713,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1840,174637074,ecd03e35-afe4-4994-bda4-59c57f1380dd,2021-04-28T22:51:06,,[],submitted_via_web,wfpmandeteam,[],HND,1,0,0,0,0,1,,1
688,1,1,2 7 6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,0.0,,,,,,,11 7,0,0,0,0,0,0,1,0,0,0,1,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,2,1.0,714,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1848,174637672,5671269e-93bc-448b-8dbd-102d3ed00255,2021-04-28T22:55:44,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,,1
689,2,4,2 7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,0.0,,,,,,,11 7,0,0,0,0,0,0,1,0,0,0,1,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,2,1.0,715,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1848,174637672,5671269e-93bc-448b-8dbd-102d3ed00255,2021-04-28T22:55:44,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,,1
690,1,29,2 7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,0.0,,,,,,,7 11,0,0,0,0,0,0,1,0,0,0,1,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,2,1.0,716,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1848,174637672,5671269e-93bc-448b-8dbd-102d3ed00255,2021-04-28T22:55:44,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,,1
691,2,19,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,1820.0,1.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,1,,717,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1857,174644226,cd551544-83ac-417a-a97e-c345dcf58b09,2021-04-28T23:56:54,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,1,0,0,1820.0,1
692,2,30,7 8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1 9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,13000.0,1.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,718,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1859,174644230,8c975b50-f269-4733-8491-2171443fc3e5,2021-04-28T23:56:55,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,1,1,0,13000.0,1
693,2,62,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,99,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,99,,719,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1861,174644232,b56dd53b-7502-4199-a295-d57c6f593caf,2021-04-28T23:56:56,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,1,0,0,,1
694,1,59,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,99,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,99,,720,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1861,174644232,b56dd53b-7502-4199-a295-d57c6f593caf,2021-04-28T23:56:56,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,1,0,0,,1
695,1,50,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,99,,721,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1863,174644234,ad9de52a-8aa9-4278-a30a-87e41d1ba74d,2021-04-28T23:56:56,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,1,0,0,,1
696,2,56,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,99,,722,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1863,174644234,ad9de52a-8aa9-4278-a30a-87e41d1ba74d,2021-04-28T23:56:56,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,1,0,0,,1
697,1,74,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,99,,723,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1864,174644235,808dd66c-4051-4129-a413-390bef84e240,2021-04-28T23:56:57,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,0,0,,1
698,2,26,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,13000.0,3.0,0.0,,,,,,,4 10,0,0,0,1,0,0,0,0,0,1,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,4,,724,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1875,174650187,77b716ab-48fd-410e-ac47-664d6160be8c,2021-04-29T01:23:16,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,1,0,1,0,4333.333333333333,1
699,2,32,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,6500.0,3.0,99.0,,,,,,,1 4 5,1,0,0,1,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,725,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1885,174650607,642b7981-4e04-459a-a80e-3bd0f6c59722,2021-04-29T01:29:53,,[],submitted_via_web,,[],GT,1,1,0,0,1,0,2166.6666666666665,1
700,1,35,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,2.0,99.0,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,726,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1891,174650642,8415a01d-1e2a-4063-af63-d8f1d6e7f0eb,2021-04-29T01:30:20,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,,1
701,2,29,2 1 8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,1.0,99.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,1.0,727,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1892,174650644,4fe200cd-2d01-4e81-95c6-624c8066cef2,2021-04-29T01:30:21,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,,1
702,1,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,99,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,1,,728,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1893,174650647,1f8868ef-01a9-44ff-8a20-2f2a6231e390,2021-04-29T01:30:22,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,1,0,0,,1
703,2,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1,,4,,730,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1906,174656959,aac4e178-7218-4fb7-b070-bc73072791c1,2021-04-29T02:58:37,,[],submitted_via_web,wfpmandeteam,[],GT,0,0,0,0,0,0,,1
704,2,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 7,1,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,11050.0,3.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,731,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1918,174657406,007770d7-9e8f-42a4-a990-c137c101e476,2021-04-29T03:04:53,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,3683.333333333334,1
705,2,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,15000.0,1.0,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,732,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1921,174657535,bcdfd584-22e4-409b-bb0b-e994bfc65e70,2021-04-29T03:06:31,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,15000.0,1
706,2,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,1950.0,2.0,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,733,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1921,174657535,bcdfd584-22e4-409b-bb0b-e994bfc65e70,2021-04-29T03:06:31,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,975.0,1
707,2,22,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,11050.0,2.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,734,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1922,174657536,c0609b39-7711-4f2c-8e89-00400c635045,2021-04-29T03:06:32,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,5525.0,1
708,2,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 7,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3250.0,1.0,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,735,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1923,174657537,c9053faa-1b59-4667-abc7-41624a2c20a9,2021-04-29T03:06:33,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,3250.0,1
709,2,21,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,1.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,737,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1926,174657540,424c4cf4-789a-4905-acdb-b69b03cd92f6,2021-04-29T03:06:36,,[],submitted_via_web,wfpmandeteam,[],GT,0,0,1,0,1,0,,1
710,1,17,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,1.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,738,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1926,174657540,424c4cf4-789a-4905-acdb-b69b03cd92f6,2021-04-29T03:06:36,,[],submitted_via_web,wfpmandeteam,[],GT,0,0,1,0,1,0,,1
711,2,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,2.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,736,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1926,174657540,424c4cf4-789a-4905-acdb-b69b03cd92f6,2021-04-29T03:06:36,,[],submitted_via_web,wfpmandeteam,[],GT,0,0,1,0,1,0,,1
712,1,36,1 7 8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,7.8,2.0,0.0,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,1,,739,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1931,174658302,840ed046-e1f4-4818-95f8-f23bfcea5388,2021-04-29T03:19:33,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,3.9,1
713,1,24,1 7 8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,9750.0,2.0,1.0,0.0,0.0,100.0,0.0,100.0,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,740,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1944,174667812,ef1daf9f-208a-4484-a523-e8454bd6ef69,2021-04-29T04:52:07,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,4875.0,1
714,2,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,1.0,99.0,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,741,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1947,174673503,59327269-c5f8-4204-901b-ac1da5cba104,2021-04-29T05:28:25,,[],submitted_via_web,,[],GT,0,0,0,0,1,0,,1
715,2,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,1.0,99.0,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,742,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1947,174673503,59327269-c5f8-4204-901b-ac1da5cba104,2021-04-29T05:28:25,,[],submitted_via_web,,[],GT,0,0,0,0,1,0,,1
716,2,28,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,,1.0,0.0,0.0,100.0,0.0,100.0,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,744,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1951,174674863,e7454432-ac9f-44be-811d-7c724a3fb367,2021-04-29T05:36:44,,[],submitted_via_web,,[],GT,1,0,0,0,1,0,,1
717,3,0,1 3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,,0.0,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,746,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1951,174674863,e7454432-ac9f-44be-811d-7c724a3fb367,2021-04-29T05:36:44,,[],submitted_via_web,,[],GT,0,0,0,0,1,0,,1
718,2,28,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,99,,,,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,743,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1951,174674863,e7454432-ac9f-44be-811d-7c724a3fb367,2021-04-29T05:36:44,,[],submitted_via_web,,[],GT,1,0,0,0,0,1,,1
719,2,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,1,99,,,,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1,,99,,745,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1951,174674863,e7454432-ac9f-44be-811d-7c724a3fb367,2021-04-29T05:36:44,,[],submitted_via_web,,[],GT,0,0,0,0,0,0,,1
720,2,27,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,,99.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,747,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1952,174674864,76966de6-7e7f-432e-aea4-19a8d38e78bd,2021-04-29T05:36:45,,[],submitted_via_web,,[],GT,1,0,0,0,1,0,,1
